what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354305641564
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354305642074
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354305646487
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354305677208
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354305681747
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354305870832
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354305916657
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354305928405
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1354305946243
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354305952230
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354305952580
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354305992811
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306170411
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354306181235
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306193605
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306205883
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306208720
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306245985
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354306257848
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354306261612
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354306264610
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354306276282
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306283339
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306285049
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ResourceNavigator",1354306287094
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306295787
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306311684
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306324471
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306324472
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306324599
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306324600
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306324763
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306324764
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306325076
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306325077
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306325493
error,log,,,"Unhandled event loop exception",1354306329362
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306338808
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306339597
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306345447
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306374027
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306399044
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354306431641
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306442157
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354306447655
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306448598
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306462865
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306464135
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306471533
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306473603
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354306475490
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354306476222
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354306479054
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306511092
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306513231
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354306531744
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354306558058
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354306559585
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354306565710
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354306567573
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354306582535
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354306585762
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354306590011
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354306590770
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354306591625
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354306592308
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354306595032
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354306596904
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306602578
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306623191
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354306647156
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354306649655
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354306651286
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354306655039
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306658838
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306678605
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354306693263
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354306701092
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354306705729
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354306720647
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354306724418
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354306728634
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306733865
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306737800
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354306742993
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354308660438
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1354308683468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354308684860
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354308697471
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354308717511
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354308718819
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354308732376
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354308733235
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354308749971
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354308754996
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354308758145
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354308766889
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354308873583
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354308881020
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354308888267
error,log,,,"Unhandled event loop exception",1354308890657
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354308891502
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354308901920
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354308906494
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354308907231
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354308908604
no handler,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepInto",1354308914914
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354308916948
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354308924454
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354308965567
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354309014754
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354309019550
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354309020198
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1354309248355
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354309248548
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354309288883
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354309352390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354309360232
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354309384333
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354309388473
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354309396373
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354309419234
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354309424465
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354309427717
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354309436568
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354309440758
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354309442341
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354309445289
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354309554864
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354309555900
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354309566841
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354309570629
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1354309628922
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354309629674
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354309634169
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354309703975
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354309708674
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354309738202
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354309741496
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354309766733
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354309786248
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354309820171
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354309824695
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354309879684
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354309884977
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354309888677
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354309944342
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354309956055
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354309961622
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354309972827
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354309974707
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354309978151
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354309981663
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354309991678
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354309993105
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354309995703
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354310024662
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354310079430
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354310080042
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354310122946
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354310164866
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354310243832
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354310293464
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354310391131
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354310392267
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354310402681
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354310404240
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354310411282
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354310412164
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354310415528
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354310417347
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354310421005
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354310421056
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354310422756
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354310426057
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354310452046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354310453218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354310479439
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354310489019
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354310502497
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354310504372
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354310512419
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354310513194
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354310517583
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354310527349
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354310528275
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354310539479
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354310562143
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354310565262
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354310580222
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354310597828
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354310603250
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354310604622
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354310606628
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354310611352
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354310612562
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354310619721
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354310640294
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354310642770
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354310700390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354310707201
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354310708738
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354310710323
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354310714371
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354310718247
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354310720330
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354310721453
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354310740917
no handler,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepInto",1354310750690
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354310755382
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354310764403
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354310764791
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354310765313
