what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354312138421
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354312141888
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354312145108
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354312148252
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354312150336
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354312151164
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354312168225
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1354312174103
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354312191271
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1354312194414
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354312202150
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354312211122
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354312211484
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354312251692
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312253397
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312342413
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1354312358016
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354312360556
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354312370648
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354312386463
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312423643
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312548471
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354312554639
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354312556813
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312565365
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312606504
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312628753
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312695847
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312698711
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312701170
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312707450
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312719427
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354312733470
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354312754687
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354312755556
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354312769911
no handler,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.StepInto",1354312773136
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.RunLast",1354312778523
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1354312827456
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312854139
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354312863596
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354312896768
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1354312898139
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354312930751
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1354312953724
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1354312955955
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354312962910
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354312980534
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.DebugLast",1354312991051
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317512741
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317514560
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317528799
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317549922
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317564313
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317628429
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354317641721
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317648179
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317650775
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317656971
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317772756
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317774765
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317778114
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354317786205
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317896442
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317902329
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317902939
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1354317926941
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354317945681
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354317946017
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354317953441
activated,editor,org.python.pydev,1.5.6.2010033101,"org.python.pydev.editor.PythonEditor",1354317953823
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1354317954269
